Id,SalePrice
1843.0,139474.61
1844.0,111682.22
1845.0,149606.25
1846.0,124882.96
1847.0,120931.27
1848.0,140543.28
1849.0,93631.125
1850.0,94735.42
1851.0,114250.375
1852.0,102436.305
1853.0,57194.17
1854.0,96716.3
1855.0,113724.88
1856.0,136554.3
1857.0,119563.26
1858.0,68449.33
1859.0,114633.99
1860.0,141732.38
1861.0,47871.31
1862.0,136824.81
1863.0,124575.0
1864.0,95064.38
1865.0,104232.51
1866.0,131432.36
1867.0,125040.09
1868.0,143763.08
1869.0,179432.47
1870.0,80910.734
1871.0,137320.22
1872.0,115027.22
1873.0,154239.12
1874.0,124202.25
1875.0,100348.234
1876.0,123076.516
1877.0,85439.63
1878.0,153157.22
1879.0,139240.89
1880.0,74363.305
1881.0,141066.83
1882.0,131899.9
1883.0,140611.38
1884.0,158370.6
1885.0,149934.08
1886.0,53082.8
1887.0,113781.914
1888.0,126023.62
1889.0,149930.78
1890.0,133024.1
1891.0,131542.44
1892.0,176648.19
1893.0,134844.78
1894.0,215758.17
1895.0,166123.38
1896.0,137853.81
1897.0,126353.15
1898.0,148200.98
1899.0,126353.15
1900.0,315668.06
1901.0,314496.28
1902.0,314496.28
1903.0,330879.84
1904.0,331174.16
1905.0,252278.17
1906.0,303587.25
1907.0,202517.8
1908.0,267770.16
1909.0,244565.2
1910.0,164285.03
1911.0,223179.58
1912.0,137211.34
1913.0,217175.97
1914.0,194206.34
1915.0,216197.33
1916.0,209956.06
1917.0,128662.195
1918.0,131435.31
1919.0,233880.08
1920.0,260137.11
1921.0,193986.62
1922.0,205096.73
1923.0,267404.44
1924.0,302670.66
1925.0,208275.3
1926.0,300990.97
1927.0,166309.67
1928.0,126466.766
1929.0,134325.98
1930.0,110948.62
1931.0,126662.62
1932.0,126727.01
1933.0,138857.47
1934.0,122826.57
1935.0,108030.97
1936.0,112341.945
1937.0,161194.19
1938.0,157938.55
1939.0,167605.47
1940.0,141420.75
1941.0,212809.48
1942.0,146739.83
1943.0,200350.52
1944.0,175783.45
1945.0,215064.72
1946.0,115539.805
1947.0,132141.58
1948.0,119785.94
1949.0,210838.25
1950.0,299499.66
1951.0,146339.23
1952.0,74073.484
1953.0,301664.53
1954.0,62012.164
1955.0,273202.8
1956.0,137711.86
1957.0,164965.92
1958.0,167123.5
1959.0,431284.7
1960.0,331015.78
1961.0,203192.67
1962.0,212946.45
1963.0,218664.23
1964.0,397132.16
1965.0,135276.28
1966.0,167893.38
1967.0,128046.09
1968.0,130308.87
1969.0,146346.62
1970.0,133708.95
1971.0,170194.75
1972.0,176103.58
1973.0,173141.89
1974.0,181114.6
1975.0,180556.39
1976.0,180361.67
1977.0,237618.2
1978.0,191651.58
1979.0,167489.3
1980.0,179687.52
1981.0,207663.77
1982.0,316883.22
1983.0,377007.47
1984.0,156897.56
1985.0,297573.22
1986.0,181421.0
1987.0,229096.67
1988.0,181848.33
1989.0,255120.89
1990.0,218208.12
1991.0,156680.12
1992.0,195394.55
1993.0,131345.22
1994.0,303588.12
1995.0,157832.58
1996.0,310814.28
1997.0,140212.55
1998.0,117191.11
1999.0,117295.77
2000.0,102584.31
2001.0,109939.27
2002.0,107035.79
2003.0,143793.7
2004.0,155893.89
2005.0,282770.28
2006.0,413358.2
2007.0,392557.38
2008.0,466393.88
2009.0,445768.25
2010.0,390765.84
2011.0,279361.47
2012.0,309443.25
2013.0,421398.47
2014.0,270530.72
2015.0,359392.3
2016.0,388137.66
2017.0,339069.88
2018.0,191201.12
2019.0,345754.12
2020.0,230187.92
2021.0,214136.16
2022.0,172548.31
2023.0,221034.03
2024.0,217710.12
2025.0,181631.61
2026.0,172595.97
2027.0,192511.3
2028.0,218690.83
2029.0,222546.45
2030.0,209864.38
2031.0,167568.69
2032.0,249565.28
2033.0,189359.56
2034.0,254164.7
2035.0,320763.06
2036.0,363501.03
2037.0,246841.67
2038.0,312060.22
2039.0,252420.05
2040.0,236243.08
2041.0,246830.67
2042.0,273392.0
2043.0,224257.48
2044.0,233495.28
2045.0,244076.08
2046.0,210269.92
2047.0,184998.73
2048.0,199142.36
2049.0,154172.52
2050.0,180058.83
2051.0,180621.75
2052.0,183985.08
2053.0,202140.12
2054.0,187316.3
2055.0,198479.81
2056.0,117936.86
2057.0,133223.36
2058.0,109414.71
2059.0,114597.63
2060.0,179563.25
2061.0,141290.97
2062.0,224675.92
2063.0,379020.34
2064.0,175955.69
2065.0,151656.72
2066.0,160717.05
2067.0,170438.12
2068.0,284068.3
2069.0,259441.69
2070.0,265090.53
2071.0,275710.12
2072.0,169902.05
2073.0,205700.45
2074.0,195737.9
2075.0,199448.38
2076.0,303194.38
2077.0,228788.27
2078.0,373412.75
2079.0,259436.89
2080.0,201146.88
2081.0,172266.31
2082.0,174027.3
2083.0,204567.34
2084.0,140952.3
2085.0,146612.92
2086.0,140385.92
2087.0,137970.02
2088.0,182724.33
2089.0,107150.445
2090.0,130487.06
2091.0,148205.83
2092.0,85138.5
2093.0,161431.64
2094.0,127013.77
2095.0,120279.836
2096.0,217485.98
2097.0,128175.23
2098.0,170282.4
2099.0,185327.75
2100.0,132044.12
2101.0,109206.4
2102.0,142814.83
2103.0,125023.67
2104.0,171816.67
2105.0,124097.19
2106.0,147404.58
2107.0,91562.77
2108.0,110655.51
2109.0,94096.18
2110.0,140170.53
2111.0,141701.53
2112.0,189605.27
2113.0,153162.16
2114.0,130431.8
2115.0,146991.56
2116.0,128884.21
2117.0,135708.12
2118.0,118257.95
2119.0,122642.336
2120.0,130089.9
2121.0,146375.02
2122.0,110172.75
2123.0,119669.05
2124.0,135187.28
2125.0,119574.02
2126.0,95752.79
2127.0,74100.29
2128.0,129866.62
2129.0,117270.6
2130.0,128684.73
2131.0,113808.01
2132.0,140433.1
2133.0,149375.52
2134.0,78501.43
2135.0,92266.63
2136.0,148168.2
2137.0,61931.242
2138.0,91667.445
2139.0,130631.71
2140.0,131348.3
2141.0,99334.16
2142.0,121902.82
2143.0,116202.76
2144.0,70084.664
2145.0,244341.58
2146.0,117093.016
2147.0,116834.734
2148.0,131968.73
2149.0,151954.14
2150.0,136757.67
2151.0,113046.76
2152.0,104619.02
2153.0,145856.38
2154.0,124687.44
2155.0,147190.88
2156.0,115125.76
2157.0,97863.516
2158.0,107496.82
2159.0,85440.516
2160.0,99156.08
2161.0,83322.53
2162.0,174925.53
2163.0,129747.27
2164.0,144992.22
2165.0,146226.25
2166.0,122453.836
2167.0,107770.78
2168.0,135529.39
2169.0,153530.36
2170.0,116263.086
2171.0,120623.914
2172.0,119201.984
2173.0,101290.305
2174.0,67254.51
2175.0,120032.375
2176.0,132268.08
2177.0,154094.33
2178.0,135429.66
2179.0,139222.25
2180.0,132070.52
2181.0,137049.48
2182.0,132570.48
2183.0,135177.53
2184.0,163093.23
2185.0,157085.9
2186.0,134603.92
2187.0,145627.19
2188.0,209526.02
2189.0,127435.6
2190.0,194250.03
2191.0,172485.27
2192.0,110902.4
2193.0,137779.83
2194.0,267500.78
2195.0,232615.33
2196.0,242554.1
2197.0,216848.52
2198.0,176583.6
2199.0,243764.7
2200.0,451996.6
2201.0,350835.25
2202.0,252022.27
2203.0,176176.75
2204.0,145826.53
2205.0,213553.53
2206.0,197668.69
2207.0,198042.47
2208.0,214690.83
2209.0,147172.55
2210.0,145741.39
2211.0,160327.31
2212.0,234404.38
2213.0,339528.28
2214.0,319754.9
2215.0,246478.12
2216.0,213445.97
2217.0,139618.08
2218.0,227681.88
2219.0,193758.1
2220.0,218658.48
2221.0,194023.55
2222.0,129424.84
2223.0,121438.37
2224.0,147821.52
2225.0,151451.34
2226.0,155994.5
2227.0,222892.22
2228.0,82648.83
2229.0,85663.94
2230.0,93242.16
2231.0,109730.64
2232.0,113533.06
2233.0,110290.43
2234.0,102977.01
2235.0,114624.87
2236.0,161113.12
2237.0,175288.1
2238.0,142367.16
2239.0,146640.31
2240.0,207865.02
2241.0,152570.73
2242.0,177189.56
2243.0,111165.836
2244.0,144908.98
2245.0,211864.7
2246.0,265614.75
2247.0,233693.44
2248.0,124854.37
2249.0,121150.06
2250.0,112028.95
2251.0,101353.72
2252.0,128249.95
2253.0,101993.5
2254.0,139731.03
2255.0,96582.055
2256.0,75439.23
2257.0,77758.62
2258.0,83626.484
2259.0,297914.94
2260.0,241429.17
2261.0,265218.88
2262.0,210599.27
2263.0,135456.45
2264.0,205100.72
2265.0,195491.56
2266.0,264537.72
2267.0,245541.05
2268.0,151151.67
2269.0,219195.53
2270.0,184611.17
2271.0,167930.72
2272.0,246943.97
2273.0,219708.52
2274.0,277770.6
2275.0,337914.97
2276.0,212797.78
2277.0,136103.98
2278.0,156308.03
2279.0,171376.22
2280.0,126186.55
2281.0,126621.23
2282.0,110430.56
2283.0,105246.41
2284.0,147655.75
2285.0,120532.96
2286.0,127173.31
2287.0,128498.52
2288.0,138029.48
2289.0,130453.75
2290.0,183251.25
2291.0,154054.98
2292.0,178334.78
2293.0,181868.81
2294.0,189177.73
2295.0,204211.22
2296.0,171583.38
2297.0,174645.39
2298.0,164442.56
2299.0,195792.97
2300.0,223472.4
2301.0,344080.75
2302.0,429365.84
2303.0,184155.14
2304.0,272915.2
2305.0,374433.25
2306.0,385897.53
2307.0,151368.34
2308.0,187405.25
2309.0,228133.36
2310.0,201581.12
2311.0,154744.72
2312.0,169598.33
2313.0,175050.06
2314.0,180010.78
2315.0,182077.62
2316.0,151675.28
2317.0,121721.055
2318.0,126400.805
2319.0,162400.39
2320.0,181607.38
2321.0,105512.32
2322.0,102518.41
2323.0,161649.97
2324.0,124497.89
2325.0,348889.78
2326.0,270971.3
2327.0,402630.38
2328.0,463669.0
2329.0,317515.1
2330.0,420015.9
2331.0,492471.3
2332.0,438752.16
2333.0,442073.22
2334.0,294475.75
2335.0,304697.88
2336.0,300130.62
2337.0,417814.16
2338.0,335045.22
2339.0,261472.1
2340.0,241643.25
2341.0,251632.83
2342.0,248933.6
2343.0,185865.61
2344.0,179594.69
2345.0,181565.0
2346.0,228281.64
2347.0,277273.38
2348.0,224035.27
2349.0,201328.62
2350.0,176880.4
2351.0,171012.56
2352.0,185839.19
2353.0,176501.53
2354.0,196535.39
2355.0,181283.94
2356.0,172107.44
2357.0,177741.52
2358.0,188746.1
2359.0,246062.3
2360.0,179807.73
2361.0,177985.77
2362.0,170700.45
2363.0,208715.42
2364.0,167930.23
2365.0,216269.72
2366.0,228565.45
2367.0,180470.7
2368.0,170878.52
2369.0,362301.3
2370.0,417293.97
2371.0,323817.97
2372.0,252761.12
2373.0,265283.78
2374.0,330866.97
2375.0,198611.72
2376.0,285357.88
2377.0,225780.5
2378.0,405092.0
2379.0,209214.1
2380.0,237483.58
2381.0,221687.98
2382.0,229949.58
2383.0,238393.05
2384.0,228826.1
2385.0,198902.75
2386.0,239932.2
2387.0,174347.94
2388.0,276379.8
2389.0,243051.23
2390.0,249207.36
2391.0,222973.97
2392.0,149248.67
2393.0,174269.95
2394.0,151790.78
2395.0,194879.6
2396.0,186914.5
2397.0,124217.836
2398.0,114600.44
2399.0,145854.88
2400.0,255941.95
2401.0,132132.8
2402.0,161745.36
2403.0,229215.16
2404.0,209728.66
2405.0,228917.6
2406.0,214173.39
2407.0,218104.33
2408.0,170576.25
2409.0,168902.45
2410.0,191488.64
2411.0,275647.66
2412.0,313417.53
2413.0,258748.05
2414.0,277955.78
2415.0,374960.47
2416.0,136185.9
2417.0,192248.23
2418.0,143306.75
2419.0,158674.34
2420.0,195556.39
2421.0,200010.7
2422.0,246655.16
2423.0,160697.73
2424.0,136477.78
2425.0,134319.55
2426.0,115884.04
2427.0,129767.664
2428.0,143246.31
2429.0,143275.47
2430.0,118508.07
2431.0,172852.05
2432.0,145172.61
2433.0,207629.81
2434.0,134638.39
2435.0,225254.38
2436.0,133534.4
2437.0,64435.086
2438.0,57476.47
2439.0,115103.98
2440.0,139183.73
2441.0,144200.78
2442.0,147079.33
2443.0,154572.69
2444.0,139097.8
2445.0,129226.82
2446.0,143647.81
2447.0,128043.06
2448.0,173463.16
2449.0,121715.81
2450.0,159057.5
2451.0,128770.95
2452.0,132996.9
2453.0,135739.66
2454.0,132600.8
2455.0,124730.49
2456.0,127394.086
2457.0,112735.664
2458.0,121612.21
2459.0,141227.77
2460.0,123796.54
2461.0,127671.18
2462.0,157940.61
2463.0,208877.44
2464.0,139475.17
2465.0,135850.45
2466.0,175977.62
2467.0,121797.22
2468.0,132453.73
2469.0,109336.94
2470.0,146756.38
2471.0,148100.06
2472.0,139340.05
2473.0,147428.84
2474.0,108416.055
2475.0,107230.7
2476.0,125618.39
2477.0,109448.84
2478.0,119794.12
2479.0,99005.12
2480.0,99649.24
2481.0,124787.1
2482.0,128450.74
2483.0,76538.54
2484.0,126880.445
2485.0,189621.86
2486.0,133869.39
2487.0,105800.086
2488.0,140274.67
2489.0,118649.79
2490.0,208710.55
2491.0,99905.516
2492.0,127017.32
2493.0,120644.45
2494.0,131016.47
2495.0,123969.555
2496.0,117363.59
2497.0,103841.11
2498.0,134258.6
2499.0,106406.42
2500.0,129773.22
2501.0,115319.37
2502.0,161581.77
2503.0,124107.49
2504.0,106265.15
2505.0,142294.8
2506.0,72110.266
2507.0,65139.543
2508.0,175878.16
2509.0,208609.42
2510.0,160929.38
2511.0,119101.92
2512.0,91153.7
2513.0,226720.03
2514.0,106649.49
2515.0,122825.06
2516.0,162579.02
2517.0,97518.555
2518.0,153143.55
2519.0,120760.28
2520.0,130928.8
2521.0,113503.78
2522.0,119073.74
2523.0,125035.15
2524.0,162687.83
2525.0,186378.95
2526.0,161347.5
2527.0,143879.4
2528.0,153314.05
2529.0,101637.78
2530.0,177397.56
2531.0,150506.56
2532.0,159729.17
2533.0,83920.195
2534.0,242061.1
2535.0,150514.0
2536.0,112897.15
2537.0,95018.2
2538.0,121765.03
2539.0,142162.64
2540.0,148062.36
2541.0,91745.7
2542.0,173424.36
2543.0,229747.3
2544.0,257014.78
2545.0,325470.88
2546.0,257667.77
2547.0,210936.23
2548.0,227767.52
2549.0,180391.03
2550.0,203109.25
2551.0,208143.06
2552.0,248548.84
2553.0,146678.88
2554.0,158942.38
2555.0,140006.27
2556.0,154863.3
2557.0,217689.8
2558.0,208490.66
2559.0,191337.6
2560.0,220817.52
2561.0,124180.03
2562.0,138733.0
2563.0,146416.33
2564.0,135894.14
2565.0,104076.5
2566.0,131894.48
2567.0,133037.69
2568.0,123726.56
2569.0,251180.5
2570.0,224411.42
2571.0,195967.72
2572.0,229267.42
2573.0,335530.56
2574.0,237356.52
2575.0,245238.4
2576.0,181567.12
2577.0,191674.7
2578.0,171640.97
2579.0,180282.94
2580.0,160163.9
2581.0,122404.88
2582.0,125941.03
2583.0,135725.97
2584.0,128017.266
2585.0,143816.62
2586.0,149921.47
2587.0,158668.69
2588.0,280728.12
2589.0,134619.23
2590.0,125838.23
2591.0,71755.24
2592.0,109110.89
2593.0,125860.914
2594.0,100636.52
2595.0,105211.055
2596.0,166441.17
2597.0,144239.97
2598.0,141226.77
2599.0,158415.55
2600.0,133067.34
2601.0,154722.77
2602.0,190270.77
2603.0,145455.73
2604.0,158800.92
2605.0,136771.19
2606.0,194013.27
2607.0,204086.67
2608.0,124277.78
2609.0,192404.08
2610.0,181502.88
2611.0,218421.92
2612.0,284708.6
2613.0,125734.44
2614.0,126527.9
2615.0,141545.05
2616.0,88108.695
2617.0,72405.31
2618.0,136659.4
2619.0,132682.73
2620.0,119777.5
2621.0,270631.28
2622.0,159761.88
2623.0,183373.03
2624.0,225104.27
2625.0,204348.88
2626.0,157821.03
2627.0,144711.48
2628.0,217404.62
2629.0,208835.94
2630.0,205526.66
2631.0,238642.8
2632.0,171598.4
2633.0,207400.56
2634.0,317490.88
2635.0,187751.05
2636.0,274097.78
2637.0,321137.78
2638.0,175290.62
2639.0,137166.64
2640.0,84238.836
2641.0,100543.11
2642.0,93438.11
2643.0,75248.6
2644.0,139668.17
2645.0,175796.39
2646.0,201246.02
2647.0,159141.73
2648.0,122021.19
2649.0,132867.58
2650.0,150502.7
2651.0,129712.29
2652.0,127623.43
2653.0,143541.66
2654.0,143919.53
2655.0,196682.16
2656.0,198156.52
2657.0,205493.81
2658.0,185418.69
2659.0,184234.48
2660.0,185629.11
2661.0,252954.8
2662.0,283706.75
2663.0,325852.56
2664.0,166501.81
2665.0,182141.58
2666.0,457377.12
2667.0,564213.9
2668.0,379711.1
2669.0,470202.25
2670.0,454661.56
2671.0,306647.2
2672.0,402358.3
2673.0,153038.48
2674.0,187704.58
2675.0,180890.94
2676.0,257828.78
2677.0,177250.06
2678.0,150392.08
2679.0,100805.23
2680.0,196941.83
2681.0,98830.36
2682.0,118660.97
2683.0,103280.21
2684.0,99556.625
2685.0,103596.21
2686.0,143931.72
2687.0,147152.61
2688.0,149890.64
2689.0,144213.17
2690.0,413926.88
2691.0,246027.84
2692.0,241488.42
2693.0,389467.2
2694.0,338025.84
2695.0,340360.97
2696.0,283058.78
2697.0,324558.38
2698.0,344600.5
2699.0,369624.3
2700.0,358626.0
2701.0,274705.9
2702.0,263921.62
2703.0,326508.34
2704.0,282655.75
2705.0,167825.2
2706.0,182872.78
2707.0,176308.81
2708.0,305807.44
2709.0,184430.16
2710.0,192840.12
2711.0,215886.33
2712.0,212280.19
2713.0,180601.67
2714.0,182257.5
2715.0,190066.83
2716.0,262579.78
2717.0,284359.22
2718.0,284969.44
2719.0,437473.8
2720.0,365683.62
2721.0,548324.44
2722.0,321109.3
2723.0,370353.56
2724.0,242957.8
2725.0,325040.66
2726.0,226781.19
2727.0,220906.14
2728.0,466478.97
2729.0,182228.0
2730.0,150909.48
2731.0,198975.44
2732.0,153955.3
2733.0,191285.11
2734.0,184549.98
2735.0,185325.73
2736.0,179657.0
2737.0,175481.08
2738.0,151053.64
2739.0,143728.44
2740.0,104992.36
2741.0,136249.62
2742.0,141187.45
2743.0,118453.29
2744.0,117200.95
2745.0,129801.82
2746.0,140209.95
2747.0,115118.82
2748.0,127205.6
2749.0,254207.34
2750.0,384610.22
2751.0,172949.33
2752.0,158769.23
2753.0,166854.31
2754.0,155829.19
2755.0,186240.9
2756.0,227786.0
2757.0,150982.88
2758.0,180716.97
2759.0,134453.23
2760.0,155301.19
2761.0,147072.36
2762.0,127375.09
2763.0,135884.98
2764.0,144901.11
2765.0,183192.84
2766.0,163295.31
2767.0,148547.44
2768.0,141077.9
2769.0,131943.03
2770.0,128857.72
2771.0,162741.8
2772.0,146720.19
2773.0,129072.33
2774.0,129579.33
2775.0,123222.41
2776.0,136423.45
2777.0,157323.53
2778.0,133345.0
2779.0,144457.25
2780.0,145001.38
2781.0,147098.53
2782.0,155271.17
2783.0,140186.3
2784.0,137904.17
2785.0,156500.58
2786.0,126815.62
2787.0,127233.41
2788.0,134410.58
2789.0,135050.14
2790.0,213905.06
2791.0,152405.42
2792.0,218558.75
2793.0,129455.47
2794.0,98994.89
2795.0,74280.24
2796.0,85425.55
2797.0,159496.23
2798.0,138475.92
2799.0,146948.62
2800.0,142464.39
2801.0,192386.9
2802.0,161843.52
2803.0,275420.6
2804.0,136866.88
2805.0,98056.0
2806.0,133184.06
2807.0,133886.17
2808.0,161581.28
2809.0,120320.695
2810.0,121507.305
2811.0,154823.9
2812.0,135034.92
2813.0,117035.48
2814.0,135191.78
2815.0,147579.53
2816.0,127334.96
2817.0,125016.95
2818.0,97065.54
2819.0,95518.19
2820.0,85808.6
2821.0,99318.664
2822.0,125622.85
2823.0,122792.11
2824.0,76903.29
2825.0,124346.03
2826.0,72483.92
2827.0,202574.56
2828.0,86427.25
2829.0,111359.76
2830.0,66069.46
2831.0,166228.05
2832.0,103242.07
2833.0,103701.69
2834.0,100889.49
2835.0,192602.06
2836.0,118053.8
2837.0,107885.39
2838.0,61577.79
2839.0,109989.95
2840.0,138330.88
2841.0,169046.39
2842.0,135996.89
2843.0,104187.234
2844.0,83227.62
2845.0,175461.73
2846.0,152694.02
2847.0,135937.83
2848.0,134693.92
2849.0,165524.02
2850.0,146547.03
2851.0,145962.6
2852.0,154468.88
2853.0,104285.36
2854.0,228623.0
2855.0,149591.48
2856.0,136257.05
2857.0,166213.86
2858.0,130668.6
